NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
309,요정신부,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,2021-08-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
310,욕구불만 며느리:당장 하고싶어요,사쿠라비토,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
311,월세는 몸으로 낼게요 무삭제,김환,(주)영화사가을,,(주)영화사가을,2021-08-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
312,유부녀 전용 클럽,카와노 고우시,,,(주)박수엔터테인먼트,2021-07-,개봉영화,장편,일본,1,,1,0,0,드라마,청소년관람불가,일반영화
313,유부녀:한번으론 부족해,아카바네 키쿠지로,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
314,육덕장모 불끈한 사위,에도마사,,,(주)영진크리에이티브,2021-07-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
315,은밀한 무릎과 무릎사이,정지승,(주)코빈커뮤니케이션즈,,(주)코빈커뮤니케이션즈,2021-08-,개봉영화,장편,한국,1,,1,0,0,성인물(에로),청소년관람불가,일반영화
316,음란 장모의 욕정,키타노 마지메,,(주)코빈커뮤니케이션즈,(주)코빈커뮤니케이션즈,2021-07-,개봉영화,장편,일본,1,,1,0,0,성인물(에로),청소년관람불가,일반영화
317,음란한 며느리:발정나는 날,사쿠라비토,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
318,이웃 여자:맛 보실래요?,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
319,이젠 스네요,,,,주식회사 미콘,2021-08-,개봉영화,장편,일본,1,,1,0,0,드라마,청소년관람불가,일반영화
320,자매 돌려먹기,김종석,컨텐츠레드,,(주)컨텐츠 빌리지,2021-08-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
321,자매 : 탐스러운 가슴 무삭제,한대위,(주)영화사가을,,(주)영화사가을,2021-07-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
322,자유로부인의 절정시대,정지승,(주)코빈커뮤니케이션즈,,(주)코빈커뮤니케이션즈,2021-08-,개봉영화,장편,한국,1,,1,0,0,드라마,청소년관람불가,일반영화
323,잘 세우는 새엄마,유키히로 나스,,,(주)영진크리에이티브,2021-07-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
324,잘세우는 형수님,최성은,(주)영화사히트,,(주)영화사히트,2021-07-,개봉영화,장편,한국,1,,1,,1,드라마,청소년관람불가,일반영화
325,장모님의 노출증,아마엔보 쇼군,,,(주)영진크리에이티브,2021-07-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
326,장모님의 속살,에도마사,,,(주)영진크리에이티브,2021-07-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
327,장모의 사생활,카부토가니,,,(주)영진크리에이티브,2021-07-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
328,저주받은 자들,예프게니 루만,,,컴퍼니 엘론(주),2021-07-,개봉영화,장편,기타,1,,1,0,0,공포(호러),15세이상관람가,일반영화
329,젖어드는 어린 며느리,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
330,지인의 노랑꽃,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,2021-07-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
331,직장 상사의 어린 아내,이시카와 지로,,,(주)박수엔터테인먼트,2021-08-,개봉영화,장편,일본,1,,1,0,0,드라마,청소년관람불가,일반영화
332,첫사랑 그리고 첫 섹스,이시카와 지로,,,(주)박수엔터테인먼트,2021-07-,개봉영화,장편,일본,1,,1,0,0,드라마,청소년관람불가,일반영화
333,쿨한 며느리,아카바네 키쿠지로,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
334,쿨한 제수씨:같이 즐겨볼래?,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
335,클리닝 레이디,존 노츠,,,컴퍼니 엘론(주),2021-07-,개봉영화,장편,미국,1,,1,0,0,공포(호러),청소년관람불가,일반영화
336,패티쉬 : 흥분한 남자들 무삭제,이종기,(주)영화사가을,,(주)영화사가을,2021-07-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
337,핫바디 키리코:남편이 허락했어요,버드맨 텟페이,,,(주)영진크리에이티브,2021-07-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
338,형수:한 번 해봅시다,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
339,형수:흥건해진 날,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
340,형수의 성 취향,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
341,환상섹스:리얼돌 히비키,코메이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
342,흥건한 제수씨:불타는 밤,스이세이 아카이,,,(주)영진크리에이티브,2021-07-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
343,11번가청순글래머오피스걸,이희성,스마일컨텐츠,,스마일컨텐츠,2021-07-,개봉영화,장편,한국,1,,1,0,0,성인물(에로),청소년관람불가,일반영화
344,19번가물많은여자친구,이희성,스마일픽쳐스,,스마일픽쳐스,2021-08-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
345,AV 아이돌의 엄청난 사정 스킬,,,,(주)빅콘미디어,2021-07-,개봉영화,장편,일본,1,,1,0,0,성인물(에로),청소년관람불가,일반영화
